-16,-53,16
-17,-53,18
-18,-56,22
-18,-60,25
-18,-62,26
-14,-65,25
-12,-64,22
-14,-73,20
-16,-80,20
-18,-80,17
-19,-75,13
-18,-70,12
-17,-59,11
-17,-63,8
-17,-67,8
-18,-69,5
-17,-69,6
-14,-63,5
-10,-57,3
-9,-55,4
-10,-53,5
-10,-53,5
-19,-57,3
-23,-62,3
-26,-63,5
-32,-70,22
-37,-73,22
-45,-74,19
-55,-69,28
-54,-66,29
-60,-42,23
-64,-33,16
-72,-23,8
-70,-15,5
-59,-8,1
-44,-6,6
-45,-4,3
-46,2,-3
-42,8,-6
-40,9,-5
-44,12,-7
-43,13,-8
-51,16,-12
-49,19,-7
-52,22,-5
-58,25,-15
-60,27,-16
-58,27,-16
-57,27,-16
-59,25,-21
-53,22,-22
-55,25,-25
-65,27,-36
-68,27,-39
-62,28,-38
-57,25,-32
-58,21,-31
-59,15,-27
-55,12,-21
-61,8,-23
-56,8,-26
-55,9,-27
-52,13,-30
-48,16,-33
-43,23,-38
-51,29,-42
-42,31,-35
-38,32,-29
-43,32,-30
-53,33,-32
-56,33,-31
-58,32,-30
-53,29,-22
-61,27,-25
-66,21,-21
-71,17,-5
-70,13,-1
-81,19,-10
-72,22,-12
-48,26,-10
-39,27,-13
-38,30,-16
-41,37,-26
-43,41,-31
-42,40,-32
-44,41,-30
-41,41,-23
-43,40,-20
-48,39,-22
-52,37,-23
-57,31,-23
-60,30,-22
-63,18,-12
-68,20,-9
-70,19,-13
-60,24,-12
-54,27,-12
-48,30,-16
-48,32,-21
-47,35,-29
-47,39,-35
-47,40,-32
-59,42,-47
-61,40,-50
-56,34,-50
-43,28,-39
-41,27,-36
-42,29,-36
-41,32,-37
-40,34,-35
-40,34,-35
-43,35,-34
-49,37,-31
-46,36,-27
-46,37,-24
-52,33,-26
-51,32,-24
-50,29,-20
-56,28,-21
-59,25,-17
-50,24,-4
-56,24,-6
-54,28,-6
-51,29,-4
-53,34,-8
-53,37,-11
-49,40,-11
-49,45,-16
-50,50,-16
-56,53,-18
-60,54,-14
-66,60,-19
-67,64,-27
-61,65,-26
-56,61,-22
-44,54,-16
-34,50,-9
-30,46,-4
-28,42,-3
-20,39,9
-22,38,11
-24,39,16
-20,42,21
-17,45,20
-13,51,20
-11,52,21
-17,58,20
-25,57,17
-23,55,21
-24,50,24
-28,49,26
-27,52,23
-22,59,12
-22,59,12
-33,54,16
-34,52,19
-31,54,24
-29,52,25
-37,53,26
-28,54,29
-23,54,29
-19,52,34
-16,56,39
-15,59,34
-6,54,42
-11,50,48
-15,46,43
-9,49,32
-4,49,32
-8,51,35
-14,52,33
-6,52,33
-4,51,34
-2,51,39
-8,51,37
-5,54,34
-6,55,34
-3,53,37
1,53,39
0,52,37
1,53,35
5,53,39
7,52,39
4,50,39
6,50,41
8,49,43
6,47,42
7,49,41
9,50,35
12,47,42
14,49,40
12,50,39
14,47,42
18,47,44
18,47,45
21,49,42
24,51,41
29,50,45
29,47,47
16,43,40
13,44,40
29,47,44
33,52,35
34,54,32
27,56,24
19,56,20
17,52,16
5,44,19
6,43,18
10,38,22
8,35,23
24,34,31
43,31,44
43,39,38
38,40,23
47,41,26
43,36,24
47,37,24
48,35,26
48,36,24
45,36,21
44,35,30
46,37,27
42,37,23
43,31,40
45,33,43
41,37,38
37,33,43
38,32,43
37,31,42
36,31,41
34,28,45
34,29,47
32,27,48
32,26,48
34,25,47
31,24,46
28,22,51
29,21,51
27,22,50
26,22,49
24,21,50
24,21,52
23,22,51
23,22,53
22,22,53
19,23,51
18,23,57
11,24,60
8,27,71
7,26,77
2,26,83
3,26,77
4,21,61
11,15,60
13,13,60
4,9,56
9,9,62
-6,7,63
-1,10,72
-5,10,67
3,12,50
9,11,54
-4,9,63
-7,10,70
-6,11,68
2,14,54
5,13,58
-10,9,66
-1,11,63
-1,12,61
3,12,63
-1,13,62
6,15,61
3,16,63
4,17,61
9,18,67
8,18,74
11,19,77
14,24,56
13,24,48
17,24,51
19,25,54
31,27,53
43,30,57
41,31,53
28,34,39
21,37,36
10,44,25
-8,46,17
-9,47,19
-3,46,30
0,42,36
3,35,36
28,30,54
38,17,73
33,42,40
29,42,31
42,41,39
38,38,47
35,39,42
39,42,35
38,41,35
36,39,35
38,38,30
39,37,30
44,36,34
44,35,33
40,35,30
40,34,34
40,33,36
41,32,38
38,31,36
40,29,42
37,26,49
43,27,45
21,23,40
21,22,44
25,42,52
18,43,38
4,49,35
6,54,52
10,56,51
-9,51,34
-7,46,50
3,39,57
2,38,52
2,36,52
-1,36,49
-10,37,41
-6,38,40
17,38,58
8,38,58
0,40,45
