1593094946.000000, 1593094946.000000, 1593094946.000000
32.000000, 32.000000, 32.000000
-15,15,60
-14,15,61
-14,15,60
-14,16,59
-14,16,59
-14,16,60
-15,15,60
-15,15,61
-16,15,61
-16,16,60
-15,15,60
-14,16,59
-14,16,59
-14,15,61
-15,15,61
-14,15,61
-14,15,61
-14,15,61
-14,15,61
-14,15,60
-13,16,60
-13,16,59
-12,17,59
-13,16,60
-14,16,60
-14,15,60
-16,15,61
-16,15,61
-15,15,61
-13,15,60
-14,16,60
-13,16,60
-13,16,60
-15,15,59
-15,15,58
-13,16,61
-12,15,61
-13,16,60
-12,16,61
-13,15,61
-14,16,59
-14,15,60
-13,15,61
-13,16,60
-13,16,60
-12,15,62
-12,15,61
-13,16,60
-13,16,60
-13,16,60
-14,16,59
-14,16,59
-15,16,60
-14,16,60
-14,16,60
-13,15,61
-12,15,61
-12,15,61
-13,15,62
-13,15,61
-14,15,61
-14,15,61
-14,16,60
-13,16,60
-13,15,61
-13,16,60
-13,16,59
-14,16,60
-15,16,60
-14,16,60
-14,16,60
-14,16,60
-15,16,60
-14,16,60
-14,16,60
-14,16,60
-14,16,60
-14,16,61
-14,15,61
-14,16,61
-14,15,61
-13,16,61
-13,16,60
-14,16,59
-14,16,59
-15,17,60
-15,17,59
-14,17,60
-14,16,59
-14,16,60
-14,16,60
-13,16,61
-13,16,60
-14,16,60
-14,16,60
-14,16,60
-13,16,60
-14,17,59
-14,16,59
-14,16,61
-14,16,61
-15,16,60
-13,16,61
-13,16,60
-15,16,60
-14,16,61
-14,16,61
-14,16,60
-14,16,59
-14,16,60
-14,16,60
-14,16,60
-14,16,60
-13,16,60
-13,16,60
-13,16,59
-14,16,60
-13,15,61
-14,16,60
-15,16,60
-14,16,61
-14,16,60
-13,16,60
-13,16,60
-13,16,60
-13,16,60
-14,16,60
-13,16,61
-14,16,61
-15,16,60
-14,16,60
-14,16,60
-13,16,60
-13,16,60
-14,16,60
-14,16,60
-14,16,60
-14,16,60
-14,16,61
-14,16,60
-14,16,60
-14,16,60
-13,16,60
-14,16,60
-14,16,60
-14,15,60
-14,16,60
-14,16,61
-14,16,60
-14,16,61
-15,16,61
-16,16,62
-15,14,60
-17,15,58
-2,16,62
-3,16,61
-9,17,55
-14,20,62
-12,17,61
-13,17,56
-3,17,61
-1,17,63
-2,15,63
-4,15,63
-3,14,63
-4,15,63
-7,16,60
-7,16,60
-7,16,61
-5,16,62
-3,15,63
-5,15,62
-5,16,61
-6,16,61
-5,15,62
-6,16,61
-5,16,61
-5,15,62
-5,15,62
-5,16,61
-5,16,62
-6,15,61
-5,15,62
-6,16,61
-6,16,61
-6,15,61
-6,15,61
-5,15,61
-6,15,61
-6,15,61
-5,15,61
-6,16,61
-6,15,61
-6,16,61
-6,15,61
-6,15,61
-5,15,62
-6,15,61
-6,16,61
-6,16,61
-6,15,62
-5,15,62
-5,15,62
-7,16,61
-6,15,62
-6,16,62
-6,16,61
-6,16,61
-5,15,62
-5,15,62
-5,15,62
-6,16,61
-5,15,62
-6,15,61
-5,15,62
-6,15,61
-6,15,61
-7,15,61
-5,15,62
-5,15,62
-6,15,61
-6,15,61
-6,15,61
-5,15,62
-5,15,61
-6,16,61
-6,16,62
-5,16,62
-6,16,64
-8,15,63
-11,16,61
-15,16,61
-18,16,59
-25,17,55
-25,17,53
-23,17,53
-22,18,56
-23,19,58
-23,16,59
-24,16,57
-24,18,56
-21,19,56
-24,19,57
-27,19,55
-27,17,55
-24,17,56
-19,19,57
-22,18,58
-24,18,56
-23,18,56
-21,19,55
-21,18,57
-22,18,58
-20,18,59
-20,17,59
-21,18,58
-19,17,59
-19,18,58
-19,18,57
-19,18,58
-20,18,58
-20,18,58
-20,18,58
-20,18,57
-21,18,57
-20,18,57
-19,18,58
-19,18,59
-20,18,59
-20,18,59
-23,18,57
-21,18,57
-19,18,57
-20,18,57
-21,18,57
-21,18,57
-20,18,59
-20,18,59
-20,18,58
-20,18,58
-19,18,58
-19,18,57
-20,18,57
-19,18,58
-19,18,59
-20,18,58
-20,18,57
-19,18,58
-19,18,58
-20,18,57
-20,18,58
-20,18,58
-20,18,58
-20,18,58
-19,18,58
-20,18,58
-20,18,57
-19,18,58
-20,18,57
-20,18,57
-19,18,57
-19,18,57
-19,18,57
-20,18,58
-20,17,59
-21,17,60
-21,17,59
-19,17,59
-18,17,58
-18,17,58
-18,17,59
-19,17,60
-20,16,61
-20,17,60
-20,17,59
-20,17,57
-19,18,57
-17,18,58
-18,19,57
-19,18,57
-18,17,59
-19,17,59
-25,17,57
-24,17,57
-23,17,57
-22,18,57
-23,18,56
-23,18,56
-22,18,56
-22,18,57
-23,18,57
-24,18,57
-24,18,56
-24,18,56
-23,18,57
-22,18,57
-22,18,57
-23,17,57
-22,17,58
-22,17,58
-23,18,57
-23,17,57
-24,17,59
-23,17,57
-21,19,56
-22,19,56
-22,19,56
-22,19,55
-22,19,56
-22,18,57
-23,18,57
-22,18,57
-22,18,57
-21,19,57
-21,19,57
-21,19,57
-22,19,57
-22,19,57
-22,19,57
-22,19,57
-22,19,56
-22,19,56
-22,19,57
-22,19,57
-19,19,59
-22,19,57
-22,19,56
-20,19,57
-21,19,58
-21,19,57
-21,19,57
-21,19,57
-21,20,57
-21,19,57
-20,21,57
-21,19,57
-20,19,57
-21,20,57
-21,20,57
-20,19,57
-21,20,58
-21,19,57
-21,20,56
-21,20,56
-20,20,57
-21,20,57
-21,20,57
-21,20,58
-21,20,57
-21,20,57
-21,20,57
-19,20,57
-21,20,57
-21,20,57
-21,20,57
-21,20,57
-21,20,57
-21,20,57
-21,20,56
-20,20,57
-20,20,57
-21,20,57
-20,20,57
-21,20,57
