null_auc
0.5018808722039172
0.4760089984274141
0.4866364301154067
0.49789035421775707
0.4849885163723454
0.49833798165285503
0.49673563663067977
0.4992695055049805
0.49688009257580135
0.4900813634161289
0.49779983675858214
0.5170366567810442
0.5053912136686323
0.5037727490989328
0.49127203999383734
0.48952399906134636
0.4916585991431221
0.5002682974688901
0.5186204023253067
0.5051875493854888
