-12,55,30
-6,52,29
-14,56,30
-7,49,37
-13,47,33
-5,51,35
-11,47,37
-27,50,25
-26,50,25
-29,51,24
-22,50,19
-29,49,16
-36,51,19
-29,47,11
-42,49,4
-49,47,11
-42,47,14
-52,48,16
-48,51,20
-43,49,18
-46,50,4
-46,47,5
-45,45,6
-47,49,-1
-54,46,4
-40,43,15
-43,48,3
-50,47,1
-47,46,0
-52,47,5
-49,45,5
-39,46,9
-48,45,8
-34,43,12
-41,48,6
-45,45,6
-48,45,5
-45,46,4
-51,46,1
-42,44,5
-47,43,3
-46,45,2
-46,45,2
-49,44,-1
-50,44,0
-51,44,2
-48,43,7
-44,45,9
-45,45,10
-46,44,13
-42,45,11
-42,44,10
-43,46,12
-40,46,13
-42,44,11
-43,44,12
-49,44,13
-42,44,13
-45,45,8
-53,43,6
-47,44,8
-50,44,7
-48,44,8
-46,44,7
-47,44,4
-50,42,4
-52,41,5
-51,44,5
-46,44,11
-48,43,12
-40,43,17
-49,40,17
-44,43,11
-44,41,14
-47,40,13
-50,44,7
-50,42,8
-53,45,7
-49,46,7
-47,44,8
-46,45,9
-44,46,7
-47,45,7
-46,44,6
-47,45,4
-47,44,5
-45,44,5
-44,44,5
-44,43,5
-43,44,4
-43,46,5
-45,47,5
-46,47,5
-46,49,6
-48,49,6
-48,50,6
-49,49,4
-49,49,5
-48,47,3
-48,48,0
-46,47,3
-47,47,-1
-48,48,-4
-46,49,-3
-46,50,-6
-46,52,-6
-41,51,-5
-42,52,-8
-37,54,-3
-38,53,-6
-34,55,-3
-32,52,-3
-30,51,4
-24,48,11
-26,47,16
-30,48,9
-30,53,1
-33,50,3
-30,50,6
-28,53,6
-29,54,5
-35,58,5
-37,56,3
-37,56,2
-36,55,-2
-37,56,-3
-35,55,0
-35,53,0
-35,53,2
-35,51,0
-33,50,2
-28,48,4
-34,52,-5
-36,53,-8
-36,48,-5
-38,54,-10
-40,51,-11
-35,53,-11
-32,56,-11
-41,56,-9
-31,58,0
-31,59,5
-31,56,6
-31,63,6
-32,61,4
-26,55,15
-22,57,15
-18,59,20
-16,58,22
-12,62,22
-18,62,21
-21,62,22
-17,62,23
-23,59,18
-25,60,18
-24,56,18
-30,55,14
-22,56,23
-16,54,30
-20,53,29
-28,53,27
-12,51,37
-22,50,35
-21,56,30
-16,53,30
-14,61,25
-9,58,19
-11,59,18
-14,60,18
-10,57,19
-13,56,19
-18,56,21
-19,55,24
-22,53,28
-14,54,37
-12,49,42
-22,54,33
-19,56,27
-19,57,28
-11,55,30
-15,56,26
-17,58,25
-17,57,25
-17,58,22
-14,58,24
-16,58,24
-15,60,25
-11,58,23
-7,58,23
-13,59,26
-10,58,29
-6,56,21
-10,57,34
-14,57,30
-10,54,29
-9,52,33
-13,53,30
-19,50,31
-18,51,27
-22,51,30
-19,49,31
-14,53,35
-36,59,20
-10,59,34
-7,52,34
-13,57,24
-12,56,25
-15,53,30
-17,54,26
-21,54,23
-13,49,35
-20,47,29
-28,54,24
-21,47,23
-30,53,14
-40,49,13
-38,48,13
-46,50,6
-47,47,7
-41,48,9
-46,50,15
-49,48,21
-30,52,26
-44,54,13
-43,54,11
-40,51,9
-42,49,8
-41,50,8
-41,52,10
-41,51,13
-38,53,18
-36,56,15
-35,54,16
-34,55,15
-36,52,16
-33,50,13
-41,48,11
-43,48,11
-42,53,4
-46,51,4
-30,51,15
-17,52,26
-15,47,26
-21,52,15
-19,47,25
-25,52,25
-21,53,28
-28,53,26
-31,51,27
-32,51,22
-36,51,22
-34,49,27
-35,49,23
-50,48,13
-44,49,16
-40,49,16
-46,47,7
-43,45,7
-45,43,7
-47,45,5
-48,43,5
-46,49,4
-44,48,6
-43,47,12
-37,46,17
-36,47,17
-42,45,13
-43,47,6
-39,46,8
-50,45,3
-50,47,4
-47,45,6
-49,48,5
-47,49,7
-46,48,6
-47,47,6
-44,46,6
-46,48,0
-45,49,1
-42,51,2
-43,50,3
-41,53,5
-38,52,10
-33,52,15
-32,51,11
-33,50,17
-28,49,18
-27,47,23
-32,46,25
-27,45,26
-36,42,18
-43,42,14
-35,45,11
-46,44,10
-44,46,12
-46,45,13
-52,46,11
-47,47,14
-49,45,8
-49,46,5
-49,45,4
-52,45,2
-43,48,7
-54,42,13
-42,45,15
-43,46,8
-45,43,8
-46,43,9
-49,44,2
-50,45,3
-46,44,4
-48,44,-1
-51,43,1
-49,43,3
-51,45,1
-52,44,2
-52,45,1
-49,46,2
-46,46,4
-43,46,4
-43,48,3
-42,48,2
-42,49,1
-43,50,2
-47,49,-1
-47,49,-2
-45,49,1
-48,52,-5
-46,50,-2
-46,50,-3
-45,51,-4
-44,50,-2
-45,50,-5
-46,50,-5
-42,49,-4
-44,50,-7
-40,52,-3
-41,51,-10
-44,50,-11
-38,48,-6
-40,48,-7
-36,47,-4
-33,47,-1
-31,46,2
-35,46,0
-36,49,1
-36,49,5
-42,51,0
-37,52,5
-41,52,0
-39,54,-2
-40,54,-4
-40,53,-4
-37,52,-2
-38,51,-4
-36,49,-1
-34,48,1
-38,45,-1
-38,46,-7
-34,44,-6
-35,41,-9
-35,46,-16
-35,48,-16
-35,48,-4
-34,55,-1
-38,55,-7
-41,56,-11
-40,63,-3
-47,58,-3
-51,59,-3
-42,60,0
-46,59,3
-43,56,7
-37,55,9
-37,56,10
-38,54,12
-35,52,14
-31,50,18
-28,53,14
-26,55,16
-29,52,24
-26,56,12
-32,54,13
-39,58,14
-29,53,20
-31,53,21
-33,55,18
-26,54,18
-23,53,19
-20,54,21
-22,55,14
-21,54,19
-24,53,23
-25,54,17
-25,51,36
-25,49,37
-25,54,27
-22,55,28
-23,54,28
-29,56,23
